START,FrameNb:0,RadarType:l_bsd
2021/10/06 16:11:39:264
1633507899264
81,38.2,0,-17.33,70,0,0,-200,0,0,0,32767,49,0,78,0,0,0
82,40,0,-11.55,63,0,0,-200,0,0,0,32767,49,0,78,0,0,0
83,41.6,0,2.66,65,0,0,-200,0,0,0,32767,49,0,78,0,0,0
84,43.8,0,-8,65,0,0,-200,0,0,0,32767,49,0,78,0,0,0
85,45,0,-5.33,60,0,0,-200,0,0,0,32767,49,0,78,0,0,0
86,47,0,-11.55,71,0,0,-200,0,0,0,32767,49,0,78,0,0,0
87,48.4,0,-8,72,0,0,-200,0,0,0,32767,49,0,78,0,0,0
88,50,0,4.88,69,0,0,-200,0,0,0,32767,49,0,78,0,0,0
89,51.8,0,-8.44,61,0,0,-200,0,0,0,32767,49,0,78,0,0,0
90,53,0,24,55,0,0,-200,0,0,0,32767,49,0,78,0,0,0
91,55.4,0,-7.11,68,0,0,-200,0,0,0,32767,49,0,78,0,0,0
92,57.6,0,3.11,58,0,0,-200,0,0,0,32767,49,0,78,0,0,0
93,58.4,0,24,56,0,0,-200,0,0,0,32767,49,0,78,0,0,0
94,59.8,0,3.11,60,0,0,-200,0,0,0,32767,49,0,78,0,0,0
95,62.4,0,3.55,61,0,0,-200,0,0,0,32767,49,0,78,0,0,0
96,61.8,0,53.33,62,0,0,-200,0,0,0,32767,49,0,78,0,0,0
97,64,0,3.55,60,0,0,-200,0,0,0,32767,49,0,78,0,0,0
98,65.2,0,4.44,58,0,0,-200,0,0,0,32767,49,0,78,0,0,0
99,68.6,0,-3.55,64,0,0,-200,0,0,0,32767,49,0,78,0,0,0
100,71,0,3.55,59,0,0,-200,0,0,0,32767,49,0,78,0,0,0
101,72.4,0,-8.88,60,0,0,-200,0,0,0,32767,49,0,78,0,0,0
102,74,0,59.55,53,0,0,-200,0,0,0,32767,49,0,78,0,0,0
103,77,0,1.77,58,0,0,-200,0,0,0,32767,49,0,78,0,0,0
104,78,0,-3.55,56,0,0,-200,0,0,0,32767,49,0,78,0,0,0
105,80.4,0,-40,49,0,0,-200,0,0,0,32767,49,0,78,0,0,0
106,81.6,0,4.88,56,0,0,-200,0,0,0,32767,49,0,78,0,0,0
107,81.8,0,-4,64,0,0,-200,0,0,0,32767,49,0,78,0,0,0
108,85.8,0,9.77,50,0,0,-200,0,0,0,32767,49,0,78,0,0,0
109,88.6,0,4.44,57,0,0,-200,0,0,0,32767,49,0,78,0,0,0
110,89.6,0,2.66,55,0,0,-200,0,0,0,32767,49,0,78,0,0,0
111,91.2,0,0.88,60,0,0,-200,0,0,0,32767,49,0,78,0,0,0
112,93.4,0,-10.66,54,0,0,-200,0,0,0,32767,49,0,78,0,0,0
113,96.6,0,4.44,54,0,0,-200,0,0,0,32767,49,0,78,0,0,0
114,98.8,0,0,60,0,0,-200,0,0,0,32767,49,0,78,0,0,0
115,102.6,0,3.99,58,0,0,-200,0,0,0,32767,49,0,78,0,0,0
116,105.6,0,4.44,54,0,0,-200,0,0,0,32767,49,0,78,0,0,0
117,106.8,0,5.33,59,0,0,-200,0,0,0,32767,49,0,78,0,0,0
118,111.4,0,4.88,53,0,0,-200,0,0,0,32767,49,0,78,0,0,0
119,113.6,0,4.88,52,0,0,-200,0,0,0,32767,49,0,78,0,0,0
120,119,0,5.33,52,0,0,-200,0,0,0,32767,49,0,78,0,0,0
121,121.4,0,6.66,49,0,0,-200,0,0,0,32767,49,0,78,0,0,0
122,129.6,0,2.66,49,0,0,-200,0,0,0,32767,49,0,78,0,0,0
123,133.6,0,-1.77,50,0,0,-200,0,0,0,32767,49,0,78,0,0,0
124,136.4,0,-0.88,47,0,0,-200,0,0,0,32767,49,0,78,0,0,0
125,141.8,0,-1.77,49,0,0,-200,0,0,0,32767,49,0,78,0,0,0
126,143,0,-2.22,52,0,0,-200,0,0,0,32767,49,0,78,0,0,0
127,147,0,-15.11,50,0,0,-200,0,0,0,32767,49,0,78,0,0,0
128,150.2,0,-16,51,0,0,-200,0,0,0,32767,49,0,78,0,0,0
END,Total:129,angle:0,eolCnt:2226,eolAngle:0,tx_s_cnt:31,31,txstd:0,0,txper:100,100,txcnt:31,31,txavg:0,0,time:31,en:1
START,FrameNb:1,RadarType:l_bsd
2021/10/06 16:11:39:317
1633507899317
0,1.6,0,0,93,0,0,-34,0,0,0,32767,49,0,110,0,0,0
1,3.2,0,54.22,83,0,0,-44,0,0,0,32767,49,0,110,0,0,0
2,5.2,0,38.66,79,0,0,-48,0,0,0,32767,49,0,110,0,0,0
3,8.8,0,22.22,84,0,0,-43,0,0,0,32767,49,0,110,0,0,0
4,11.4,0,16,78,0,0,-49,0,0,0,32767,49,0,110,0,0,0
5,13.6,0,11.11,76,0,0,-51,0,0,0,32767,49,0,110,0,0,0
6,16.8,0,10.22,77,0,0,-200,0,0,0,32767,49,0,110,0,0,0
7,18.4,0,-66.22,77,0,0,-200,0,0,0,32767,49,0,110,0,0,0
8,20.6,0,-66.66,77,0,0,-200,0,0,0,32767,49,0,110,0,0,0
9,21.8,0,9.33,70,0,0,-200,0,0,0,32767,49,0,110,0,0,0
10,23.4,0,-79.11,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
11,24.4,0,-61.77,67,0,0,-200,0,0,0,32767,49,0,110,0,0,0
12,26.4,0,6.22,73,0,0,-200,0,0,0,32767,49,0,110,0,0,0
13,29,0,7.55,68,0,0,-200,0,0,0,32767,49,0,110,0,0,0
14,32.4,0,-8.44,68,0,0,-200,0,0,0,32767,49,0,110,0,0,0
15,34,0,-4,64,0,0,-200,0,0,0,32767,49,0,110,0,0,0
16,35,0,-6.22,67,0,0,-200,0,0,0,32767,49,0,110,0,0,0
17,36.6,0,3.99,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
18,37.4,0,-20.44,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
19,39.4,0,-15.11,61,0,0,-200,0,0,0,32767,49,0,110,0,0,0
20,41.6,0,1.33,64,0,0,-200,0,0,0,32767,49,0,110,0,0,0
21,43.8,0,0.44,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
22,45,0,0,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
23,47,0,-8,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
24,48.4,0,-7.11,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
25,49.6,0,0.44,69,0,0,-200,0,0,0,32767,49,0,110,0,0,0
26,51.8,0,3.99,58,0,0,-200,0,0,0,32767,49,0,110,0,0,0
27,54,0,2.66,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
28,55.4,0,-4,62,0,0,-200,0,0,0,32767,49,0,110,0,0,0
29,59,0,3.55,58,0,0,-200,0,0,0,32767,49,0,110,0,0,0
30,60.4,0,3.99,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
31,60.6,0,3.55,52,0,0,-200,0,0,0,32767,49,0,110,0,0,0
32,62.2,0,-13.33,52,0,0,-200,0,0,0,32767,49,0,110,0,0,0
33,64,0,1.77,61,0,0,-200,0,0,0,32767,49,0,110,0,0,0
34,65.2,0,1.77,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
35,66.8,0,2.66,53,0,0,-200,0,0,0,32767,49,0,110,0,0,0
36,68.6,0,3.11,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
37,71,0,3.55,61,0,0,-200,0,0,0,32767,49,0,110,0,0,0
38,73,-31,0.88,48,0,0,-200,0,0,0,32767,49,0,110,0,0,0
39,73.8,0,6.22,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
40,75.2,0,2.22,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
41,75.2,0,4.44,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
42,77.6,0,0.88,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
43,80.2,0,2.22,56,0,0,-200,0,0,0,32767,49,0,110,0,0,0
44,81.6,0,2.66,56,0,0,-200,0,0,0,32767,49,0,110,0,0,0
45,83.2,0,-4,56,0,0,-200,0,0,0,32767,49,0,110,0,0,0
46,84.6,0,7.55,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
47,86.2,0,4.88,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
48,88.4,0,5.77,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
49,89.6,0,0.88,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
50,91.2,0,0.44,58,0,0,-200,0,0,0,32767,49,0,110,0,0,0
51,92.6,0,7.11,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
52,93.8,0,0.44,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
53,98.8,0,-0.44,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
54,102.2,0,4.44,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
55,106.6,0,4.44,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
56,107.6,0,4.44,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
57,111,0,4.44,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
58,127.4,0,0,52,0,0,-200,0,0,0,32767,49,0,110,0,0,0
59,130,0,1.33,53,0,0,-200,0,0,0,32767,49,0,110,0,0,0
60,133.8,0,3.55,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
61,142.4,0,-1.77,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
62,143,0,-2.66,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
63,148.6,0,-0.88,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
64,162,0,32,48,0,0,-200,0,0,0,32767,49,0,110,0,0,0
65,1024,0,-47.55,74,0,0,-53,0,0,0,32767,49,0,110,0,0,0
66,1.6,0,0,96,0,0,-31,0,0,0,32767,49,0,110,0,0,0
67,3.2,0,52.44,79,0,0,-48,0,0,0,32767,49,0,110,0,0,0
68,4.6,0,46.66,71,0,0,-56,0,0,0,32767,49,0,110,0,0,0
69,6.2,0,32,66,0,0,-61,0,0,0,32767,49,0,110,0,0,0
70,9.2,0,-47.55,74,0,0,-53,0,0,0,32767,49,0,110,0,0,0
71,10.4,0,-42.66,74,0,0,-53,0,0,0,32767,49,0,110,0,0,0
72,13.4,0,-17.77,84,0,0,-43,0,0,0,32767,49,0,110,0,0,0
73,16,0,-13.33,85,0,0,-200,0,0,0,32767,49,0,110,0,0,0
74,18.4,0,-62.22,80,0,0,-200,0,0,0,32767,49,0,110,0,0,0
75,20.6,0,-65.33,77,0,0,-200,0,0,0,32767,49,0,110,0,0,0
76,21.8,0,-64.88,72,0,0,-200,0,0,0,32767,49,0,110,0,0,0
77,23.4,0,-68.88,71,0,0,-200,0,0,0,32767,49,0,110,0,0,0
78,26,0,3.55,71,0,0,-200,0,0,0,32767,49,0,110,0,0,0
79,27.2,0,0.88,66,0,0,-200,0,0,0,32767,49,0,110,0,0,0
80,30,0,3.99,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
81,31,0,52,65,0,0,-200,0,0,0,32767,49,0,110,0,0,0
82,32.4,0,-8.44,74,0,0,-200,0,0,0,32767,49,0,110,0,0,0
83,34,0,-7.11,69,0,0,-200,0,0,0,32767,49,0,110,0,0,0
84,35.2,0,-7.11,75,0,0,-200,0,0,0,32767,49,0,110,0,0,0
85,36.6,0,48,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
86,38.2,0,-16.44,71,0,0,-200,0,0,0,32767,49,0,110,0,0,0
87,40,0,-56.88,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
88,41.6,0,3.55,66,0,0,-200,0,0,0,32767,49,0,110,0,0,0
89,43.8,0,-8.44,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
90,45,0,-29.33,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
91,47,0,-11.55,71,0,0,-200,0,0,0,32767,49,0,110,0,0,0
92,48.4,0,-8.44,72,0,0,-200,0,0,0,32767,49,0,110,0,0,0
93,50,0,5.77,70,0,0,-200,0,0,0,32767,49,0,110,0,0,0
94,51.8,0,-8,61,0,0,-200,0,0,0,32767,49,0,110,0,0,0
95,53,0,4.44,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
96,55.4,0,-7.11,69,0,0,-200,0,0,0,32767,49,0,110,0,0,0
97,57.4,0,3.11,58,0,0,-200,0,0,0,32767,49,0,110,0,0,0
98,58.4,0,25.33,56,0,0,-200,0,0,0,32767,49,0,110,0,0,0
99,59.8,0,3.99,55,0,0,-200,0,0,0,32767,49,0,110,0,0,0
100,60.8,0,3.99,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
101,61.4,0,-9.77,61,0,0,-200,0,0,0,32767,49,0,110,0,0,0
102,64,0,3.11,61,0,0,-200,0,0,0,32767,49,0,110,0,0,0
103,67.2,0,56.88,53,0,0,-200,0,0,0,32767,49,0,110,0,0,0
104,68.6,0,-3.55,64,0,0,-200,0,0,0,32767,49,0,110,0,0,0
105,70.6,0,3.11,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
106,71,0,3.55,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
107,72.4,0,-9.33,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
108,74,0,59.11,53,0,0,-200,0,0,0,32767,49,0,110,0,0,0
109,77.4,0,-3.55,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
110,78.2,0,-5.33,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
111,80.4,0,-14.22,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
112,82,0,54.22,56,0,0,-200,0,0,0,32767,49,0,110,0,0,0
113,83.2,0,-1.77,63,0,0,-200,0,0,0,32767,49,0,110,0,0,0
114,86,0,8,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
115,88.4,0,4.88,56,0,0,-200,0,0,0,32767,49,0,110,0,0,0
116,89.6,0,3.11,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
117,91.2,0,0.88,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
118,92.6,0,5.33,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
119,93.8,0,-3.55,57,0,0,-200,0,0,0,32767,49,0,110,0,0,0
120,96.6,0,4.88,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
121,98.8,0,0,60,0,0,-200,0,0,0,32767,49,0,110,0,0,0
122,102.6,0,3.55,58,0,0,-200,0,0,0,32767,49,0,110,0,0,0
123,105,0,3.11,49,0,0,-200,0,0,0,32767,49,0,110,0,0,0
124,106.2,0,4.44,54,0,0,-200,0,0,0,32767,49,0,110,0,0,0
125,106.8,0,4.44,59,0,0,-200,0,0,0,32767,49,0,110,0,0,0
126,111.4,0,6.22,52,0,0,-200,0,0,0,32767,49,0,110,0,0,0
127,113.6,0,1.77,52,0,0,-200,0,0,0,32767,49,0,110,0,0,0
128,119.2,0,5.77,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
129,121.2,0,5.33,51,0,0,-200,0,0,0,32767,49,0,110,0,0,0
130,128.8,0,2.66,49,0,0,-200,0,0,0,32767,49,0,110,0,0,0
131,129.6,0,0,49,0,0,-200,0,0,0,32767,49,0,110,0,0,0
132,142.4,0,-2.66,50,0,0,-200,0,0,0,32767,49,0,110,0,0,0
133,147,0,-16,52,0,0,-200,0,0,0,32767,49,0,110,0,0,0
134,150.2,0,-16.44,53,0,0,-200,0,0,0,32767,49,0,110,0,0,0
END,Total:135,angle:0,eolCnt:2226,eolAngle:0,tx_s_cnt:31,31,txstd:0,0,txper:100,100,txcnt:31,31,txavg:0,0,time:31,en:1
START,FrameNb:2,RadarType:l_bsd
2021/10/06 16:11:39:368
1633507899368
0,1.6,0,0,93,0,0,-34,0,0,0,32767,51,0,81,0,0,0
1,3.2,0,54.22,83,0,0,-44,0,0,0,32767,51,0,81,0,0,0
2,8.8,0,22.22,84,0,0,-43,0,0,0,32767,51,0,81,0,0,0
3,11.4,0,15.55,77,0,0,-50,0,0,0,32767,51,0,81,0,0,0
4,13.8,0,11.55,75,0,0,-52,0,0,0,32767,51,0,81,0,0,0
5,16.8,0,10.22,76,0,0,-200,0,0,0,32767,51,0,81,0,0,0
6,18.4,0,-65.77,76,0,0,-200,0,0,0,32767,51,0,81,0,0,0
7,20.6,0,-67.11,77,0,0,-200,0,0,0,32767,51,0,81,0,0,0
8,21.8,0,9.33,70,0,0,-200,0,0,0,32767,51,0,81,0,0,0
9,23.4,0,-79.11,62,0,0,-200,0,0,0,32767,51,0,81,0,0,0
10,24.4,0,-62.22,67,0,0,-200,0,0,0,32767,51,0,81,0,0,0
11,26.4,0,6.22,73,0,0,-200,0,0,0,32767,51,0,81,0,0,0
12,29,0,7.99,67,0,0,-200,0,0,0,32767,51,0,81,0,0,0
13,30.2,0,2.66,63,0,0,-200,0,0,0,32767,51,0,81,0,0,0
14,31,0,3.55,63,0,0,-200,0,0,0,32767,51,0,81,0,0,0
15,32.4,0,-8,69,0,0,-200,0,0,0,32767,51,0,81,0,0,0
16,34.6,0,-5.77,67,0,0,-200,0,0,0,32767,51,0,81,0,0,0
17,36.6,0,4.44,65,0,0,-200,0,0,0,32767,51,0,81,0,0,0
18,37.4,0,4.44,61,0,0,-200,0,0,0,32767,51,0,81,0,0,0
19,40.4,0,0.88,59,0,0,-200,0,0,0,32767,51,0,81,0,0,0
20,42.6,0,0.44,62,0,0,-200,0,0,0,32767,51,0,81,0,0,0
21,43.8,0,5.33,61,0,0,-200,0,0,0,32767,51,0,81,0,0,0
22,47,0,-8,59,0,0,-200,0,0,0,32767,51,0,81,0,0,0
23,48.4,0,-7.55,60,0,0,-200,0,0,0,32767,51,0,81,0,0,0
24,49.6,0,0.44,70,0,0,-200,0,0,0,32767,51,0,81,0,0,0
25,51.8,0,4.44,58,0,0,-200,0,0,0,32767,51,0,81,0,0,0
26,53.8,0,2.22,53,0,0,-200,0,0,0,32767,51,0,81,0,0,0
27,55.4,0,-4,61,0,0,-200,0,0,0,32767,51,0,81,0,0,0
28,58.4,0,27.55,57,0,0,-200,0,0,0,32767,51,0,81,0,0,0
29,59,0,3.55,55,0,0,-200,0,0,0,32767,51,0,81,0,0,0
30,60.2,0,3.11,54,0,0,-200,0,0,0,32767,51,0,81,0,0,0
31,62.2,0,-4.44,54,0,0,-200,0,0,0,32767,51,0,81,0,0,0
32,64,0,1.33,62,0,0,-200,0,0,0,32767,51,0,81,0,0,0
33,65.2,0,2.22,58,0,0,-200,0,0,0,32767,51,0,81,0,0,0
34,66.8,0,1.33,53,0,0,-200,0,0,0,32767,51,0,81,0,0,0
35,68.6,0,3.55,59,0,0,-200,0,0,0,32767,51,0,81,0,0,0
36,71,0,3.99,61,0,0,-200,0,0,0,32767,51,0,81,0,0,0
37,72.4,0,7.99,59,0,0,-200,0,0,0,32767,51,0,81,0,0,0
38,74,0,2.66,52,0,0,-200,0,0,0,32767,51,0,81,0,0,0
39,75,0,6.22,50,0,0,-200,0,0,0,32767,51,0,81,0,0,0
40,76.6,0,1.33,58,0,0,-200,0,0,0,32767,51,0,81,0,0,0
41,78.6,0,0.44,56,0,0,-200,0,0,0,32767,51,0,81,0,0,0
42,81.6,0,2.66,56,0,0,-200,0,0,0,32767,51,0,81,0,0,0
43,83.2,0,-3.11,57,0,0,-200,0,0,0,32767,51,0,81,0,0,0
44,84.6,0,7.55,53,0,0,-200,0,0,0,32767,51,0,81,0,0,0
45,86.2,0,4.44,52,0,0,-200,0,0,0,32767,51,0,81,0,0,0
46,88.4,0,5.77,55,0,0,-200,0,0,0,32767,51,0,81,0,0,0
47,89.6,0,1.33,50,0,0,-200,0,0,0,32767,51,0,81,0,0,0
48,91.2,0,0,59,0,0,-200,0,0,0,32767,51,0,81,0,0,0
49,93.8,0,53.33,51,0,0,-200,0,0,0,32767,51,0,81,0,0,0
50,95.6,0,1.33,50,0,0,-200,0,0,0,32767,51,0,81,0,0,0
51,98.8,0,-0.44,59,0,0,-200,0,0,0,32767,51,0,81,0,0,0
52,102.4,0,4.88,55,0,0,-200,0,0,0,32767,51,0,81,0,0,0
53,106.4,0,4.88,56,0,0,-200,0,0,0,32767,51,0,81,0,0,0
54,107.6,0,5.77,52,0,0,-200,0,0,0,32767,51,0,81,0,0,0
55,111,0,4.44,50,0,0,-200,0,0,0,32767,51,0,81,0,0,0
56,127.4,0,0,51,0,0,-200,0,0,0,32767,51,0,81,0,0,0
57,130,0,1.77,51,0,0,-200,0,0,0,32767,51,0,81,0,0,0
58,133.6,0,3.99,48,0,0,-200,0,0,0,32767,51,0,81,0,0,0
59,142.4,0,-1.77,49,0,0,-200,0,0,0,32767,51,0,81,0,0,0
60,143.6,0,-2.22,48,0,0,-200,0,0,0,32767,51,0,81,0,0,0
61,150.2,0,-17.77,49,0,0,-200,0,0,0,32767,51,0,81,0,0,0
62,191.8,0,-79.11,52,0,0,-200,0,0,0,32767,51,0,81,0,0,0
63,1024,0,-0.88,50,0,0,-200,0,0,0,32767,51,0,81,0,0,0
